"";"ResponseId";"AGE";"GENDER";"EDUCATION";"PARENT";"POLITCS_PARTY";"POLITICS_LEFTRIGHT";"MFQ1_HARM_EMOTIONALLY_1";"MFQ1_FAIRNESS_TREATED_2";"MFQ1_INGROUP_LOVECOUNTRY_3";"MFQ1_AUTHORITY_RESPECT_4";"MFQ1_PURITY_DECENCY_5";"MFQ1_LIBERTYECO_PROPERTY_6";"MFQ1_HARM_WEAK_8";"MFQ1_FAIRNESS_UNFAIRLY_9";"MFQ1_INGROUP_BETRAY_10";"MFQ1_LIBERTYLIFE_FREE_11";"MFQ1_AUTHORITY_TRADITIONS_12";"MFQ1_PURITY_DISGUSTING_13";"MFQ1_HARM_CRUEL_14";"MFQ1_FAIRNESS_RIGHTS_15";"MFQ1_INGROUP_LOYALTY_16";"MFQ1_AUTHORITY_CHAOS_17";"MFQ1_PURITY_GOD_18";"MFQ2_HARM_COMPASSION_1";"MFQ2_FAIRNESS_FAIRLY_2";"MFQ2_LIBERTYECO_SOCIETY_3";"MFQ2_INGROUP_HISTORY_4";"MFQ2_AUTHORITY_KIDRESPECT_5";"MFQ2_PURITY_HARMLESSDG_6";"MFQ2_LIBERTYECO_INFER_8";"MFQ2_HARM_ANIMAL_9";"MFQ2_FAIRNESS_JUSTICE_10";"MFQ2_INGROUP_FAMILY_11";"MFQ2_LIBERTYECO_WEALTH_12";"MFQ2_PURITY_UNNATURAL_14";"MFQ2_HARM_KILL_16";"MFQ2_FAIRNESS_RICH_17";"MFQ2_LIBERTYECO_PROPERTY_18";"MFQ2_INGROUP_TEAM_19";"MFQ2_LIBERTYLIFE_TRADITION_20";"MFQ2_AUTHORITY_SOLDIER_21";"MFQ2_PURITY_CHASTITY_22";"MFQ2_LIBERTYLIFE_CHOICE_23";"VCI_SAFETY_1";"VCI_PARENTSRIGHT_2";"VCI_OVERWHELM_3";"VCI_PROTECTOTHERS_4";"VCI_ALLERGIES_5";"VCI_LIVINGSTANDARDS_6";"VCI_DECISION_7";"VCI_PHARMA_8";"VCI_COMPULSORY_10";"VCI_CAUSEDISEASE_11";"VCI_CONCEAL_12";"VCI_ALTERNATIVE_13";"VCI_TOXINS_14";"VCI_PROTECTALL_15";"VCI_NATURALLY_16";"VCI_EXEMPT_17";"VCI_INEFFECTIVE_18";"BVIS_HEPATITISB_1";"BVIS_HPV_2";"BVIS_MEASELS_3";"BVIS_MENINGOCOCCAL_4";"BVIS_PERTUSSIS_5";"BVIS_MUMPS_6";"BVIS_POLIO_7";"BVIS_ROTAVIRUS_8";"BVIS_RUBELLA_9";"BVIS_TETANUS_10";"BVIS_CHICKENPOX_11";"INFECTED";"VACCINATED";"COVCI_ANYVACCINE";"COVCI_ASAP";"COVCI_CHOOSEVACCINE";"COVCI_DECIDE";"COVCI_DISADVANTAGE";"COVCI_DUTY";"COVCI_IMPORTANCE";"COVCI_INFECTION";"COVCI_INFORMED";"COVCI_JOBLOSS";"COVCI_PROTECTGENERALLY";"COVCI_PROTECTME";"COVCI_PROTECTOTHERS";"COVCI_RECOMMENDATION";"COVCI_SIDEEFFECTS";"COVCI_THOUGHTFUL";"COVCI_TRUST";"COVCI_UNNATURAL";"COVCI_WAIT";"DEC_GROUP";"ResponseId_f";"PARENT_f";"VACCINATED_f";"POLITCS_PARTY_f";"AGE_f";"GENDER_f";"EDUCATION_f";"INFECTED_f";"background_vaccinated";"background_female";"background_diverse";"background_abitur";"background_mittlereReife";"background_hauptschule";"background_noEdu";"background_parent";"background_age12.15";"background_age16.17";"background_age18.29";"background_age30.39";"background_age40.49";"background_age50.59";"background_age60plus";"background_CDU.CSU";"background_SPD";"background_AfD";"background_Greens";"background_FDP";"background_TheLeft";"background_other.party";"background_covid.infection";"background_politicsLeftRight";"irvTotal";"Zh";"excluded"
"877";"R_1lztcbcfbdKCQQR";6;2;2;2;4;3;4;4;1;3;2;4;5;5;5;3;1;4;4;5;4;4;0;3;5;1;1;2;0;1;5;5;0;2;0;1;3;3;4;5;0;0;3;5;4;4;5;3;5;3;4;4;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;2;1;4;4;0;0;0;3;4;4;3;4;4;4;4;3;3;3;4;4;4;"supporter";"R_1lztcbcfbdKCQQR";"no";"yes";"Greens";"40-49";"female";"Mittlere Reife";"no";1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;3;1,66086195125092;2,00100425231956;FALSE
"878";"R_3RdOL4zuu3wvPXi";4;2;1;2;6;1;4;5;0;1;1;3;4;5;3;4;0;0;5;4;2;1;0;3;5;3;2;1;0;0;3;4;0;2;0;1;5;4;2;5;0;0;5;4;4;5;5;3;3;4;4;5;4;5;5;5;5;5;3;5;5;5;5;5;5;5;5;5;5;5;5;1;2;4;4;0;3;1;3;4;4;3;4;4;4;4;4;2;4;4;4;4;"supporter";"R_3RdOL4zuu3wvPXi";"no";"no";"The Left";"18-29";"female";"Abitur";"yes";0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;1,73783782939754;-1,11623053927491;FALSE
"879";"R_1GTYMnbgTbjqJC3";5;1;1;2;4;4;2;4;1;1;2;3;3;5;3;4;2;3;4;4;2;3;0;3;4;3;0;3;1;2;4;5;2;3;2;5;3;3;2;5;1;2;4;5;3;3;5;3;5;2;4;3;5;5;5;5;4;5;3;4;4;4;5;4;4;5;4;4;5;4;4;2;1;2;3;4;1;1;3;4;3;3;4;4;4;4;3;4;4;3;4;4;"supporter";"R_1GTYMnbgTbjqJC3";"no";"yes";"Greens";"30-39";"male";"Abitur";"no";1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;4;1,25625229239422;0,946630317315345;FALSE
"880";"R_tEAsN6VfWc7XVeh";5;2;1;1;5;3;4;4;0;2;0;4;4;4;4;4;1;3;4;5;4;4;0;3;4;2;0;1;1;1;4;4;3;2;1;5;5;2;3;3;1;0;4;5;4;5;5;5;4;4;5;4;5;5;5;5;5;4;2;5;5;5;5;5;5;5;5;2;5;5;5;2;1;3;4;3;2;0;4;4;2;3;4;4;4;4;4;4;4;4;4;4;"supporter";"R_tEAsN6VfWc7XVeh";"yes";"yes";"SPD";"30-39";"female";"Abitur";"no";1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;3;1,52489383395018;1,67171579700397;FALSE
"881";"R_3pniCuMBOBJPom4";7;2;2;2;5;3;4;5;1;1;0;3;4;4;5;5;0;3;5;5;2;3;0;3;4;2;1;1;1;2;3;3;0;2;1;5;2;3;3;4;1;0;3;4;4;4;4;4;3;1;3;4;5;4;5;4;4;3;2;3;5;5;2;3;5;3;5;3;5;5;2;2;2;0;1;4;0;3;0;2;3;3;4;2;2;2;3;3;3;3;4;0;"rejecter";"R_3pniCuMBOBJPom4";"no";"no";"SPD";"50-59";"female";"Mittlere Reife";"no";0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;3;1,5534094421654;0,663949517653695;FALSE
"882";"R_1GT80I0sumyoRfc";7;2;1;2;2;5;4;4;1;3;4;5;5;4;4;4;4;5;4;3;4;4;1;3;4;2;2;3;4;1;5;4;2;2;4;5;2;2;1;3;3;1;5;5;1;5;5;3;5;2;5;4;5;5;5;5;5;5;2;5;5;5;5;5;5;5;5;4;5;5;5;2;2;4;4;4;0;0;4;4;3;1;4;4;4;4;4;4;1;4;4;4;"supporter";"R_1GT80I0sumyoRfc";"no";"no";"CDU";"50-59";"female";"Abitur";"no";0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;5;1,39994262647786;2,00213330511665;FALSE
"883";"R_yX4MhhXzqMZpdhn";7;1;1;1;1;5;4;4;4;4;3;5;4;5;5;5;4;4;5;4;5;4;3;3;4;4;4;4;3;4;4;4;3;4;4;3;2;5;4;4;2;1;4;4;1;3;3;2;4;1;3;2;4;3;3;3;4;3;1;3;5;5;5;5;5;5;5;5;5;5;5;2;2;0;0;4;0;2;2;0;2;2;3;0;0;0;0;2;2;0;1;0;"rejecter";"R_yX4MhhXzqMZpdhn";"yes";"no";"AfD";"50-59";"male";"Abitur";"no";0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;5;1,61426515149958;0,00222629183835541;FALSE
"884";"R_2vZB6GcmwK0ttra";7;2;1;2;1;5;4;4;2;0;5;4;4;4;4;4;3;3;5;5;4;2;2;4;2;5;4;4;4;5;5;5;4;4;3;5;2;4;2;3;4;2;4;1;1;1;1;1;4;1;1;1;3;1;2;1;1;1;1;2;1;0;3;1;4;2;2;2;3;3;0;2;2;0;0;2;4;2;0;0;4;3;2;2;2;0;2;0;2;0;1;2;"rejecter";"R_2vZB6GcmwK0ttra";"no";"no";"AfD";"50-59";"female";"Abitur";"no";0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;5;1,56348720964811;-1,44217742324956;FALSE
"885";"R_2QQeghJMFHZXC4h";5;1;1;2;3;6;4;4;1;1;3;3;5;5;5;4;3;4;4;4;5;2;1;1;3;3;3;3;3;3;1;3;4;3;2;5;2;4;1;4;3;0;4;5;1;3;3;3;3;2;4;1;4;5;3;3;3;2;2;4;3;2;3;2;2;3;4;3;3;3;1;2;1;1;4;3;0;2;2;3;1;2;4;3;3;3;3;3;1;2;4;4;"supporter";"R_2QQeghJMFHZXC4h";"no";"yes";"FDP";"30-39";"male";"Abitur";"no";1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;6;1,22011022516842;0,00611458970354438;FALSE
"886";"R_2yjvpZ5jbukXW0R";6;2;1;1;1;6;4;4;3;2;4;4;3;4;3;4;3;3;4;4;4;4;3;4;4;4;3;2;2;4;4;4;2;3;3;4;2;4;2;4;2;2;4;2;1;1;1;1;2;1;1;1;4;1;1;1;2;1;1;2;1;0;1;1;1;1;1;1;1;1;1;2;2;0;0;0;0;2;0;0;2;3;2;2;0;0;1;0;0;0;2;2;"rejecter";"R_2yjvpZ5jbukXW0R";"yes";"no";"AfD";"40-49";"female";"Abitur";"no";0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;6;1,40867527683667;1,29602995229469;FALSE
"887";"R_1GWeUhGUuimXFkk";5;2;1;2;2;5;3;4;1;3;4;3;4;4;4;4;2;4;4;4;2;2;4;5;4;2;3;3;3;2;3;4;3;3;3;5;2;2;3;3;2;3;3;4;3;4;4;4;5;3;4;4;5;4;4;4;4;3;3;4;4;3;5;3;5;5;5;4;5;5;5;2;2;0;4;4;0;1;2;4;3;3;4;3;4;4;2;2;2;2;4;4;"supporter";"R_1GWeUhGUuimXFkk";"no";"no";"CDU";"30-39";"female";"Abitur";"no";0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;5;1,11835466392894;1,57300132052178;FALSE
"888";"R_2vZIg5CUpLqGcYG";8;2;1;2;1;10;0;0;5;5;5;5;4;4;5;4;4;3;5;5;2;5;0;4;4;4;5;5;5;5;5;5;4;5;0;4;0;5;0;5;2;0;5;1;1;2;1;1;1;1;1;1;3;1;3;1;3;1;1;1;4;4;5;5;4;5;5;4;5;5;4;2;2;2;0;2;0;0;0;0;2;3;2;0;0;0;0;1;2;0;2;0;"rejecter";"R_2vZIg5CUpLqGcYG";"no";"no";"AfD";"60+";"female";"Abitur";"no";0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;10;1,98484649413456;-1,40553310698065;FALSE
"889";"R_smLo9lGVNz6sQUN";5;1;1;2;4;2;4;5;1;2;3;4;5;5;5;5;1;2;5;5;4;3;0;4;5;2;0;3;2;2;4;5;3;1;1;5;5;1;5;3;2;0;4;5;2;5;5;5;4;2;2;3;5;5;5;4;5;4;2;2;5;5;5;5;5;5;5;5;5;5;5;2;1;4;4;4;2;0;3;4;2;3;4;4;4;4;3;3;3;3;4;4;"supporter";"R_smLo9lGVNz6sQUN";"no";"yes";"Greens";"30-39";"male";"Abitur";"no";1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2;1,50023903239837;1,32144602772834;FALSE
"890";"R_ebUwxStTlLsh01r";5;1;1;1;4;4;4;4;0;2;2;4;4;4;4;4;1;4;4;4;3;3;3;4;4;1;0;2;3;1;3;4;3;2;3;5;3;2;3;3;0;1;3;5;2;5;5;5;5;2;5;2;5;5;5;5;5;4;2;5;4;4;5;5;4;5;5;4;5;5;4;2;1;4;4;4;0;0;4;4;4;2;4;4;4;4;3;1;4;4;4;4;"supporter";"R_ebUwxStTlLsh01r";"yes";"yes";"Greens";"30-39";"male";"Abitur";"no";1;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;4;1,42512493035721;2,38977788740652;FALSE
"891";"R_1n3nUN57d7V5awE";8;1;2;2;2;6;5;4;3;3;3;4;4;4;4;4;3;4;4;4;4;4;3;5;5;3;3;3;3;2;4;4;4;3;3;5;1;4;3;3;3;1;3;4;4;4;4;3;5;3;5;5;5;5;5;5;5;5;4;5;4;4;4;4;4;4;4;4;4;4;4;2;1;4;4;2;0;0;4;4;0;4;4;4;4;4;4;4;4;4;4;4;"supporter";"R_1n3nUN57d7V5awE";"no";"yes";"CDU";"60+";"male";"Mittlere Reife";"no";1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;6;1,08416601566012;0,696903059878645;FALSE
"892";"R_81y1qnJtuXehvwZ";6;1;1;1;2;8;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;3;4;4;3;1;3;4;3;4;4;3;1;4;1;4;3;1;3;5;4;4;5;5;4;4;4;4;5;4;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;2;1;2;3;3;1;1;4;4;4;4;4;4;4;3;3;4;1;3;4;4;"supporter";"R_81y1qnJtuXehvwZ";"yes";"yes";"CDU";"40-49";"male";"Abitur";"no";1;1;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;8;1,08078720168676;1,007596646228;FALSE
"893";"R_4Picw363zEinnyN";4;2;1;2;4;5;4;4;0;0;0;4;4;3;4;5;0;4;5;5;4;3;0;3;4;5;1;0;1;4;3;5;4;3;1;4;4;2;2;4;0;0;5;2;1;3;3;1;1;1;1;1;2;1;5;5;3;2;1;5;1;1;1;1;1;1;1;1;1;1;1;2;2;0;0;2;0;3;3;0;1;4;1;1;1;3;2;1;2;1;2;2;"rejecter";"R_4Picw363zEinnyN";"no";"no";"Greens";"18-29";"female";"Abitur";"no";0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;5;1,63422236275352;-0,322602428908194;FALSE
"894";"R_3Pjb55Ijd6TSKmN";5;2;2;1;2;5;5;5;2;3;3;5;5;5;5;4;1;1;4;3;5;4;1;5;5;4;2;4;1;2;3;5;4;0;2;2;4;3;3;4;1;0;4;2;1;5;5;1;2;1;4;2;5;5;3;2;5;5;1;3;5;3;5;5;5;5;5;1;5;5;5;2;1;0;4;4;0;0;2;4;4;4;2;4;4;4;3;2;2;1;4;0;"supporter";"R_3Pjb55Ijd6TSKmN";"yes";"yes";"CDU";"30-39";"female";"Mittlere Reife";"no";1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;5;1,65359185882456;-1,13751251455933;FALSE
"895";"R_3KpV9rYChqEn0CG";6;2;1;1;1;5;2;4;2;1;4;5;4;5;5;4;3;3;4;5;4;3;3;4;5;5;4;4;2;5;4;4;2;5;1;2;1;5;1;4;1;0;5;1;1;1;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;2;2;0;0;2;0;0;0;0;0;4;4;0;0;0;0;0;2;0;0;2;"rejecter";"R_3KpV9rYChqEn0CG";"yes";"no";"AfD";"40-49";"female";"Abitur";"no";0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;5;1,72503918320469;1,65591963825428;FALSE
"896";"R_2VKDqS4Xj0Vhh5i";6;2;1;1;2;3;2;1;0;0;0;3;4;3;4;4;1;2;4;5;2;2;4;1;5;3;3;2;0;5;3;5;2;2;0;5;5;2;2;3;0;0;5;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;0;0;3;0;0;0;0;0;0;0;0;2;2;0;0;2;0;0;0;0;1;4;2;2;0;0;0;0;0;0;0;1;"rejecter";"R_2VKDqS4Xj0Vhh5i";"yes";"no";"CDU";"40-49";"female";"Abitur";"no";0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;3;1,61675109644621;-1,27703103788384;FALSE
"897";"R_3UyUlDmV21auJxL";7;1;2;2;7;6;4;4;0;1;3;4;4;4;5;4;0;0;5;4;2;3;0;4;4;3;1;2;0;3;4;4;2;2;0;3;3;3;3;3;1;0;4;3;3;4;3;3;3;2;2;3;5;2;5;3;3;3;2;3;3;1;3;3;3;3;3;3;3;3;3;3;2;0;0;2;0;3;0;1;2;2;2;1;1;1;0;2;2;0;2;0;"rejecter";"R_3UyUlDmV21auJxL";"no";"no";"Other.party";"50-59";"male";"Mittlere Reife";"don't know";0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;6;1,43034886556503;1,36679018954581;FALSE
"898";"R_RFvn1A9jTw3phHr";5;2;2;1;7;6;3;3;0;0;0;4;4;5;5;5;1;4;5;5;3;2;2;4;5;5;2;2;2;5;5;5;2;3;1;5;2;4;2;5;2;0;4;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;2;0;0;1;0;0;0;0;0;0;0;0;2;2;0;0;2;0;0;0;0;1;4;4;0;0;0;0;0;2;0;0;2;"rejecter";"R_RFvn1A9jTw3phHr";"yes";"no";"Other.party";"30-39";"female";"Mittlere Reife";"no";0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;6;1,79340283997049;2,04893786303557;FALSE
"899";"R_0rcYqhponOQw0Qp";8;2;1;2;1;7;5;4;2;4;5;5;4;5;5;5;1;5;5;5;4;5;0;3;5;4;3;5;5;5;4;5;3;3;2;5;0;3;3;3;3;0;5;1;1;1;1;1;2;1;1;1;2;1;2;2;1;1;1;1;4;4;5;5;5;5;1;4;4;4;3;2;2;0;0;2;0;0;0;0;3;3;4;0;0;0;0;0;0;0;1;0;"rejecter";"R_0rcYqhponOQw0Qp";"no";"no";"AfD";"60+";"female";"Abitur";"no";0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;7;1,91560311233646;0,994584526454275;FALSE
"900";"R_RqSPCFjasPxLiRr";7;2;2;2;7;2;4;4;1;3;3;4;4;4;4;4;2;3;5;5;4;3;3;5;4;5;2;2;2;5;4;4;3;2;3;4;3;3;3;5;2;2;4;2;2;2;2;2;1;1;1;2;2;1;2;1;2;1;1;1;1;1;1;1;1;1;3;2;2;3;2;2;2;0;0;0;0;0;0;0;2;3;4;0;0;0;0;0;0;0;0;2;"rejecter";"R_RqSPCFjasPxLiRr";"no";"no";"Other.party";"50-59";"female";"Mittlere Reife";"no";0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;2;1,53539236642479;1,54908750384892;FALSE
"901";"R_a35hRRr6Nl87xRL";6;2;1;1;4;2;3;4;0;0;1;3;4;4;5;4;1;4;4;4;1;3;0;3;5;3;0;1;2;3;3;3;0;2;2;4;3;1;2;4;1;0;4;4;1;3;4;2;3;1;3;1;5;5;3;2;3;3;1;3;4;1;5;3;5;5;3;1;5;5;0;2;2;0;1;4;0;3;2;1;2;3;1;1;1;3;3;2;3;1;2;0;"rejecter";"R_a35hRRr6Nl87xRL";"yes";"no";"Greens";"40-49";"female";"Abitur";"no";0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;2;1,54823016311545;1,43548687379023;FALSE
"902";"R_26hWz49DCpywe3Q";7;2;1;2;7;5;4;4;1;2;2;5;5;5;5;3;4;5;5;5;4;2;3;4;5;4;0;2;5;4;5;5;3;1;3;5;2;3;2;3;0;2;4;1;1;1;1;1;1;1;1;1;2;1;2;1;1;1;1;2;1;0;0;0;3;0;3;0;4;1;1;2;2;2;0;2;0;0;1;0;2;4;4;0;1;1;1;0;2;0;0;1;"rejecter";"R_26hWz49DCpywe3Q";"no";"no";"Other.party";"50-59";"female";"Abitur";"no";0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;5;1,70853884690813;-0,877754708876163;FALSE
"903";"R_pMIPOfLXwl2WcNP";7;2;2;2;7;5;4;4;1;2;2;2;4;4;4;4;1;4;5;5;3;2;1;4;4;4;3;3;3;3;5;4;3;2;2;4;2;2;2;4;2;1;3;3;1;2;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;0;0;4;0;0;0;0;2;2;4;0;0;0;0;1;0;0;2;4;"rejecter";"R_pMIPOfLXwl2WcNP";"no";"no";"Other.party";"50-59";"female";"Mittlere Reife";"no";0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;5;1,45539926956478;2,1024975340034;FALSE
"904";"R_1nVG3L0QQOp04HP";6;2;1;2;7;3;4;5;1;2;4;5;5;5;5;5;1;4;5;5;5;4;0;4;5;5;3;1;0;5;5;5;2;4;0;5;2;3;1;5;0;0;4;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;5;1;1;3;1;2;2;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;4;"rejecter";"R_1nVG3L0QQOp04HP";"no";"no";"Other.party";"40-49";"female";"Abitur";"no";0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;3;1,92914506672468;2,18727118245477;FALSE
"905";"R_337jmdA9wA2uDvP";7;2;1;2;7;3;4;4;1;1;1;4;3;5;4;5;1;1;3;4;3;2;1;4;4;5;2;1;1;3;5;4;3;3;2;5;2;3;2;4;1;1;5;2;1;3;1;1;2;1;1;1;2;2;3;1;1;1;1;3;1;1;0;1;1;1;3;1;0;4;0;2;2;2;0;2;0;1;0;0;1;3;3;0;0;0;1;2;2;0;0;2;"rejecter";"R_337jmdA9wA2uDvP";"no";"no";"Other.party";"50-59";"female";"Abitur";"no";0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;3;1,4887221857735;-0,00999015150180063;FALSE
"906";"R_3fcofTtQZaTgXQm";7;2;1;2;7;2;5;5;0;0;1;4;4;5;4;5;0;3;5;5;0;4;0;4;5;4;3;2;0;4;5;5;4;2;0;5;0;4;4;5;1;0;5;2;1;1;1;1;2;1;2;1;2;1;2;1;1;1;2;2;0;1;1;1;0;0;0;0;1;1;0;2;2;0;0;2;0;0;0;0;3;2;4;0;0;0;0;0;0;1;0;3;"rejecter";"R_3fcofTtQZaTgXQm";"no";"no";"Other.party";"50-59";"female";"Abitur";"no";0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;2;1,85071042785728;0,551221910608895;FALSE
"907";"R_1jUG9WpT4ijsuj0";6;2;1;1;7;3;4;4;0;0;1;4;4;4;5;5;1;4;5;1;3;3;0;3;5;5;3;2;2;5;5;5;2;4;3;5;3;3;2;5;1;0;5;1;1;1;3;1;1;1;1;1;2;1;2;1;1;2;1;2;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;2;0;2;0;0;2;4;2;0;2;2;2;0;2;0;2;2;"rejecter";"R_1jUG9WpT4ijsuj0";"yes";"no";"Other.party";"40-49";"female";"Abitur";"no";0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;3;1,7106782180108;-0,0466720947209231;FALSE
"908";"R_2BwYbsRnupXNEq1";6;2;1;1;7;6;3;4;1;0;0;2;4;4;3;1;2;2;5;4;4;4;3;2;3;3;4;2;0;4;5;4;3;3;3;4;3;3;2;3;3;1;5;2;1;1;1;2;1;1;1;1;3;2;3;1;1;2;1;2;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;3;0;1;0;0;1;3;2;0;0;0;0;0;0;0;0;2;"rejecter";"R_2BwYbsRnupXNEq1";"yes";"no";"Other.party";"40-49";"female";"Abitur";"no";0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;6;1,54897112040272;-0,774065909680629;FALSE
"909";"R_2ZKMHo8Ig3OgzTx";8;2;3;1;7;4;4;4;2;1;3;5;4;5;4;4;1;4;5;5;5;3;2;4;5;4;2;1;3;5;5;5;4;2;3;5;3;3;3;3;2;1;3;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;2;2;0;0;2;0;0;0;0;3;3;4;0;0;0;0;2;0;0;0;4;"rejecter";"R_2ZKMHo8Ig3OgzTx";"yes";"no";"Other.party";"60+";"female";"Qualifizierter Abschluss";"no";0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;4;1,67838678932259;2,23140723918325;FALSE
"910";"R_cwiu3lp3cAFVk5z";6;2;1;1;3;5;3;3;1;0;0;4;4;4;4;5;1;2;5;4;2;1;1;3;4;2;2;1;0;5;4;3;4;3;2;5;2;2;2;3;0;0;5;2;1;2;2;1;2;1;2;1;5;3;2;1;4;2;1;5;1;1;4;1;1;1;3;0;1;3;0;2;2;0;0;4;0;3;1;1;3;3;1;3;1;1;3;1;2;2;2;1;"rejecter";"R_cwiu3lp3cAFVk5z";"yes";"no";"FDP";"40-49";"female";"Abitur";"no";0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;5;1,48481508823224;1,37952729655173;FALSE
"911";"R_3kc6G2ecHrdqlk6";6;2;1;2;1;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;3;4;4;5;5;5;4;3;4;5;4;3;3;4;1;2;4;2;1;2;2;2;1;1;1;1;2;1;2;1;1;1;1;2;3;0;2;0;0;0;0;0;0;3;0;2;2;0;0;2;0;0;0;0;1;2;4;0;0;0;0;0;0;0;0;0;"rejecter";"R_3kc6G2ecHrdqlk6";"no";"no";"AfD";"40-49";"female";"Abitur";"no";0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;5;1,7435645132039;1,22755817478913;FALSE
"912";"R_begyLEzNMZ6Foxr";6;2;1;1;7;5;2;4;0;1;0;2;4;4;4;4;1;3;5;5;4;3;0;4;4;3;3;3;3;4;3;3;3;3;3;5;3;3;3;4;2;0;3;1;1;1;1;2;2;1;1;1;5;1;2;2;2;1;1;2;3;0;5;3;3;3;4;0;4;4;1;2;2;3;0;3;0;1;0;0;1;3;3;1;1;0;1;1;0;0;1;0;"rejecter";"R_begyLEzNMZ6Foxr";"yes";"no";"Other.party";"40-49";"female";"Abitur";"no";0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;5;1,52470570319455;1,28320393211843;FALSE
